dataset_source,session_id,turn_id,user_query,ability_domain,task_type,query_style,followup_type,emotion_tone,expected_memory_decision,expected_scope_behavior,difficulty,notes,quality_flag,source_batch,label_source,confidence,manual_reviewed,active_sections,scope_pred,topic_overlap,context_sim,tv_distance
therapy_arrangement_batch_TH,TH0006,2,需要每半年重新評估一次嗎？,整體概況,G 是否需要早療,口語,隱性追問,平穩,HYBRID,從解釋轉向後續評估安排,中,任務切換 | raw_ability=評估常規; raw_task=療育安排,ability_normalized:評估常規->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review;hybrid_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0006,3,那這份報告可以給學校老師看嗎？,整體概況,J 學校合作,口語,明確追問,擔憂,REFRESH,切換至校園隱私主題,中,非首輪REFRESH | raw_ability=隱私分享; raw_task=校園合作,ability_normalized:隱私分享->整體概況;task_normalized:校園合作->J 學校合作,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0007,1,物理評估說孩子有墊腳尖的問題。,粗大動作,B 分數解讀,敘述,無,擔憂,REFRESH,新建立脈絡,低,開場 | raw_ability=粗大動作; raw_task=評估解釋,task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0007,2,一週一次物理治療夠嗎？,粗大動作,G 是否需要早療,簡短,隱性追問,期待,HYBRID,任務轉向頻率安排,中,任務切換 | raw_ability=粗大動作; raw_task=療育安排,task_normalized:療育安排->G 是否需要早療;hybrid_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0007,3,那公費排不到，改排自費會比較快嗎？,整體概況,G 是否需要早療,口語,明確追問,急切,REFRESH,切換至行政排課與資源,中,非首輪REFRESH | raw_ability=醫療轉介; raw_task=療育安排,ability_normalized:醫療轉介->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0008,1,老師說他在班上都不聽指令。,口語理解,B 分數解讀,口語,無,擔憂,REFRESH,新建立脈絡,低,開場 | raw_ability=語言理解; raw_task=評估解釋,ability_normalized:語言理解->口語理解;task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0008,2,要先解決理解問題還是行為問題？,整體概況,G 是否需要早療,口語,明確追問,困惑,REFRESH,切換到專業優先順序選擇,高,非首輪REFRESH | raw_ability=專業選擇; raw_task=療育安排,ability_normalized:專業選擇->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0008,3,那如果治療師說的目標跟報告寫的不一樣，要聽誰的？,整體概況,H 轉介機構,口語,明確追問,困惑,STAY,延續專業意見衝突討論,中,情境追問 | raw_ability=療育安排; raw_task=專業選擇,ability_normalized:療育安排->整體概況;task_normalized:專業選擇->H 轉介機構;broad_scope_domain_review;clinical_or_resource_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0009,1,關於認知發展落後，有什麼教具推薦？,認知功能,E 居家訓練,正式,無,期待,REFRESH,新建立脈絡,低,開場 | raw_ability=認知發展; raw_task=訓練建議,ability_normalized:認知發展->認知功能;task_normalized:訓練建議->E 居家訓練,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0009,2,如果同時上很多種治療，小孩會太累嗎？,整體概況,G 是否需要早療,口語,隱性追問,焦慮,REFRESH,切換到整體治療量安排,中,非首輪REFRESH | raw_ability=療育安排; raw_task=療育安排,ability_normalized:療育安排->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0009,3,那要怎麼分配時間比較好？,整體概況,G 是否需要早療,簡短,明確追問,困惑,STAY,延續時間分配討論,低,細節追問 | raw_ability=療育安排; raw_task=療育安排,ability_normalized:療育安排->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0010,1,孩子三歲還不會自己吃飯，算遲緩嗎？,生活自理,B 分數解讀,口語,無,焦慮,REFRESH,新建立脈絡,低,開場 | raw_ability=生活自理; raw_task=評估解釋,task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0010,2,這種要看職能還是物理？,整體概況,G 是否需要早療,口語,模糊代名詞追問,疑惑,REFRESH,切換到專業選擇,中,「這種」指代自理問題 | raw_ability=專業選擇; raw_task=療育安排,ability_normalized:專業選擇->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0010,3,大概要上多久才會進步？,生活自理,N 進步查詢,簡短,短句追問,期待,HYBRID,回到自理領域但任務轉向預後,高,跨輪次領域回歸 | raw_ability=生活自理; raw_task=預後評估,task_normalized:預後評估->N 進步查詢;hybrid_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0011,1,報告寫構音異常，就是大舌頭嗎？,口語表達,B 分數解讀,口語,無,好奇,REFRESH,新建立脈絡,低,開場 | raw_ability=語言表達; raw_task=評估解釋,ability_normalized:語言表達->口語表達;task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0011,2,這需要動手術嗎？還是靠練習就好？,口語表達,H 轉介機構,口語,隱性追問,擔心,HYBRID,任務由解釋轉醫療決策,中,任務切換 | raw_ability=語言表達; raw_task=醫療轉介,ability_normalized:語言表達->口語表達;task_normalized:醫療轉介->H 轉介機構;hybrid_review;clinical_or_resource_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0011,3,那健保的語言課通常要排多久？,口語表達,G 是否需要早療,口語,明確追問,急切,STAY,延續語言課安排討論,中,細節追問 | raw_ability=語言表達; raw_task=療育安排,ability_normalized:語言表達->口語表達;task_normalized:療育安排->G 是否需要早療,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0012,1,我想了解感統失調對上學的影響。,情緒行為與社會適應功能,B 分數解讀,正式,無,憂慮,REFRESH,新建立脈絡,低,開場 | raw_ability=社交情緒; raw_task=評估解釋,ability_normalized:社交情緒->情緒行為與社會適應功能;task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0012,2,那去自費感統教室跟在醫院上課有差嗎？,整體概況,H 轉介機構,口語,明確追問,困惑,REFRESH,切換到資源選擇,中,非首輪REFRESH | raw_ability=療育安排; raw_task=專業選擇,ability_normalized:療育安排->整體概況;task_normalized:專業選擇->H 轉介機構;broad_scope_domain_review;clinical_or_resource_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0012,3,費用大概多少？,整體概況,K 補助申請,簡短,短句追問,平穩,REFRESH,切換至金錢行政,中,非首輪REFRESH | raw_ability=行政程序; raw_task=經費補助,ability_normalized:行政程序->整體概況;task_normalized:經費補助->K 補助申請;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0013,1,醫師建議孩子去上早療時段班。,整體概況,H 轉介機構,正式,無,平穩,REFRESH,新建立脈絡,低,開場 | raw_ability=行政程序; raw_task=醫療轉介,ability_normalized:行政程序->整體概況;task_normalized:醫療轉介->H 轉介機構;broad_scope_domain_review;clinical_or_resource_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0013,2,那還可以同時排個別課嗎？,整體概況,G 是否需要早療,口語,明確追問,好奇,STAY,延續課程安排討論,中,細節追問 | raw_ability=行政程序; raw_task=療育安排,ability_normalized:行政程序->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0013,3,如果排不到怎麼辦？,整體概況,G 是否需要早療,簡短,短句追問,焦慮,STAY,延續資源短缺對策,高,短句追問 | raw_ability=行政程序; raw_task=療育安排,ability_normalized:行政程序->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0014,1,精細動作量表說他不會用剪刀。,精細動作,B 分數解讀,正式,無,擔憂,REFRESH,新建立脈絡,低,開場 | raw_ability=精細動作; raw_task=評估解釋,task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0014,2,一週練兩次夠嗎？,精細動作,G 是否需要早療,簡短,隱性追問,期待,HYBRID,任務轉向頻率,中,任務切換 | raw_ability=精細動作; raw_task=療育安排,task_normalized:療育安排->G 是否需要早療;hybrid_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0014,3,那物理治療也要加強嗎？,粗大動作,G 是否需要早療,簡短,明確追問,好奇,REFRESH,切換至物理領域,中,非首輪REFRESH | raw_ability=粗大動作; raw_task=療育安排,task_normalized:療育安排->G 是否需要早療,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0015,1,報告提到小孩有過動傾向。,情緒行為與社會適應功能,B 分數解讀,正式,無,焦慮,REFRESH,新建立脈絡,低,開場 | raw_ability=社交情緒; raw_task=評估解釋,ability_normalized:社交情緒->情緒行為與社會適應功能;task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0015,2,這要吃藥嗎？還是上職能治療就好？,情緒行為與社會適應功能,H 轉介機構,口語,隱性追問,擔心,HYBRID,任務轉向醫療決策,中,任務切換 | raw_ability=社交情緒; raw_task=醫療轉介,ability_normalized:社交情緒->情緒行為與社會適應功能;task_normalized:醫療轉介->H 轉介機構;hybrid_review;clinical_or_resource_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0015,3,那哪一家醫院的醫師比較專業？,整體概況,H 轉介機構,口語,明確追問,困惑,REFRESH,切換至醫療機構選擇,中,非首輪REFRESH | raw_ability=醫療轉介; raw_task=專業選擇,ability_normalized:醫療轉介->整體概況;task_normalized:專業選擇->H 轉介機構;broad_scope_domain_review;clinical_or_resource_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0016,1,關於語言 PR 5 的訓練建議。,口語表達,E 居家訓練,正式,無,期待,REFRESH,新建立脈絡,低,開場 | raw_ability=語言表達; raw_task=訓練建議,ability_normalized:語言表達->口語表達;task_normalized:訓練建議->E 居家訓練,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0016,2,在家練可以代替去醫院嗎？,口語表達,G 是否需要早療,口語,隱性追問,疲憊,HYBRID,任務轉向安排方式,中,任務切換 | raw_ability=語言表達; raw_task=療育安排,ability_normalized:語言表達->口語表達;task_normalized:療育安排->G 是否需要早療;hybrid_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0016,3,那如果小孩都不配合怎麼辦？,整體概況,G 是否需要早療,口語,明確追問,挫折,REFRESH,切換至行為管理主題,中,非首輪REFRESH | raw_ability=療育安排; raw_task=療育安排,ability_normalized:療育安排->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0017,1,我想知道職能治療主要在練什麼？,粗大動作,B 分數解讀,口語,無,好奇,REFRESH,新建立脈絡,低,開場 | raw_ability=物理職能; raw_task=評估解釋,ability_normalized:物理職能->粗大動作;task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0017,2,跟物理治療有什麼不一樣？,粗大動作,B 分數解讀,口語,隱性追問,疑惑,STAY,延續專業區分討論,低,細節追問 | raw_ability=物理職能; raw_task=評估解釋,ability_normalized:物理職能->粗大動作;task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0017,3,那要先上哪一個比較有效？,整體概況,G 是否需要早療,口語,明確追問,期待,REFRESH,切換至優先順序選擇,中,非首輪REFRESH | raw_ability=專業選擇; raw_task=療育安排,ability_normalized:專業選擇->整體概況;task_normalized:療育安排->G 是否需要早療;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0018,1,報告說小孩平衡感不好，走路常跌倒。,粗大動作,B 分數解讀,敘述,無,擔憂,REFRESH,新建立脈絡,低,開場 | raw_ability=粗大動作; raw_task=評估解釋,task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0018,2,一週上一次物理課會太少嗎？,粗大動作,G 是否需要早療,口語,隱性追問,期待,HYBRID,任務轉向頻率,中,任務切換 | raw_ability=粗大動作; raw_task=療育安排,task_normalized:療育安排->G 是否需要早療;hybrid_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0018,3,那自費的課程會教得比較好嗎？,整體概況,H 轉介機構,口語,明確追問,疑惑,REFRESH,切換至資源比較,中,非首輪REFRESH | raw_ability=醫療轉介; raw_task=專業選擇,ability_normalized:醫療轉介->整體概況;task_normalized:專業選擇->H 轉介機構;broad_scope_domain_review;clinical_or_resource_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0019,1,關於遲緩兒緩讀的評估。,整體概況,B 分數解讀,正式,無,平穩,REFRESH,新建立脈絡,低,開場 | raw_ability=行政程序; raw_task=評估解釋,ability_normalized:行政程序->整體概況;task_normalized:評估解釋->B 分數解讀;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0019,2,這需要重新做一次聯評嗎？,整體概況,H 轉介機構,口語,隱性追問,平穩,REFRESH,切換至評估效期主題,中,非首輪REFRESH | raw_ability=評估常規; raw_task=行政程序,ability_normalized:評估常規->整體概況;task_normalized:行政程序->H 轉介機構;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0019,3,那要什麼時候開始申請？,整體概況,H 轉介機構,簡短,明確追問,平穩,STAY,延續申請時程討論,低,細節追問 | raw_ability=行政程序; raw_task=行政程序,ability_normalized:行政程序->整體概況;task_normalized:行政程序->H 轉介機構;broad_scope_domain_review,TH,gpt_initial_label,medium,false,,,,,
therapy_arrangement_batch_TH,TH0020,1,孩子對聲音沒反應，是聽力問題還是自閉症？,口語理解,B 分數解讀,口語,無,恐慌,REFRESH,新建立脈絡,低,開場 | raw_ability=聽力功能; raw_task=評估解釋,ability_normalized:聽力功能->口語理解;task_normalized:評估解釋->B 分數解讀,TH,gpt_initial_label,medium,false,,,,,
